text,label
" Asiko kan n bo nigba ti awujo ati awon eniyan yoo wa ni abe akoso ara eni ti a o ti maa topinpin eniyan ti a o si maa se alaye re, a o maa se odiwon re, ti ero ayara bi asa (konputa) yoo si maa se ayewo re. ",0
Awon oponu afofun gbemu didirin ndin robo.,1
"Ma fi'ake kori, je ka ma lo",1
"Ko si idi kankan ti a fi le so wi pe awon oluko wa ko gbiyanju to, bi o tile je wi pe eto eko Naijeria pofo bi iyo to da sinu erupe ile.",0
"“Awọn oniranu yii naa ni wọn lọọ gbọna ẹyin wọnu imeeli (email) mi, ti wọn si n sọ pe mo ti ku. Kin ni wọn tun fẹ kẹni ti wọn sọ pe o ti ku tun fọwọ si oloṣelu fun?” Bẹẹ ni Ṣoyinka sọ.",0
Obinrin wo lonifesi oko lila to ma la dada ti ma da ni emarun larin iseju Marin ko se Hi,1
Fífi ohun tó ń mú ọkàn fà sí ìṣekúṣe ránṣẹ́ lórí fóònù: Fífi àwọn àwòrán ìbálòpọ̀ tàbí kìkìdá ọ̀rọ̀ ìṣekúṣe ránṣẹ́ láti orí fóònù.,1
"Oga awon olopa agba ti orile-ede Kenya Commander Japheth Koome so wipe awon olopa ti bere ese lati sa awon alarun-opolo na kaakiri, ki won si da won pada si ile iwosan.",1
" A o ni kógo jà bí a bá kùnà láti ménubà Abdias do Nascimento ti òun náà ko ìwé lórí Afro-Latin America, isé ònkòwé yìí ni o gbegba orókè láàrin àwon ònkòwé Afro-Brazilian. ",0
"Omo Njale, Omo Fewo",1
"ti yipada sẹhìn. 5 Ẽṣe ti a o fi lù nyin si i mọ? ẹnyin o ma ṣọ̀tẹ siwaju ati siwaju: gbogbo ori li o ṣaisàn, gbogbo ọkàn li o si dakú. 6 Lati atẹlẹ̀sẹ titi fi de ori kò si ilera ninu rẹ̀; bikòṣe ọgbẹ́, ipalara, ati õju ti nrà: nwọn kò iti pajumọ, bẹ̃ni a kò iti dì wọn, bẹ̃ni a kò si ti ifi ororo kùn wọn. 7 Ilẹ nyin di ahoro, a fi iná kun ilu nyin: ilẹ nyin, alejo jẹ ẹ run li oju nyin, o si di ahoro, bi eyiti awọn alejo wó palẹ. 8 Ọmọbinrin Sioni li a si fi silẹ bi agọ ninu ọgbà àjara, bi abule ninu ọgbà ẹ̀gúsí, bi ilu ti a dóti. 9 Bikòṣe bi Oluwa awọn ọmọ-ogun ti fi iyokù diẹ kiun silẹ fun wa, awa iba ti dabi Sodomu, awa iba si ti dabi Gomorra. 10 Gbọ́ ọ̀rọ Oluwa, ẹnyin olori Sodomu; fi eti si ofin Ọlọrun wa, ẹnyin enia Gomorra. 11 Oluwa ni, kini",0
"Amọ aisan yii kii se wipe obinrin naa ko ni oju awẹ tabi pe obinrin naa ko ni oju ara sugbọn oju ara naa kan di pupọ ju tawọn obinrin mii lọ ni. Ni asiko ibalopọ, iru obinrin bẹẹ le maa sọkun, ti ara r yoo si le gidi lati fa nnkan ọkunrin sinu ara rẹ.",1
Amoͅ awoͅn eniyan bii Mery ni nitori owo ni awoͅn sͅe n ta ile oͅmoͅ woͅn fun eͅnikeni to ba fe bi oͅm,1
Ayorinde ṣalaye siwaju si pe awọn akọsẹmọṣẹ oniṣegun lati ilẹ Amẹrika lo ṣe ayẹwo oku oloogbe naa.,1
"Lẹyin ayẹwo, akara tu sepo, wọn ri i pe igbo (marijuana) ni wọn di sinu lailọọnu naa.",1
Baba yen mo mi nigba ti mo juwe ara mi fun won,0
Morgan Tsvangirai di alaisi,1
Ajọ to n risi ọrọ eto ilera ni Ilẹ Gẹẹsi (NHS) ko ri ibalopọ to ti di baraku gẹgẹ bi aisan.,1
"Arun rọpa rọsẹ lo de ba agba oṣere ni, Adenike Adegboye ti ọpọ mọ si Iya Ibeji ọmọ araye le.",0
"Wo omo yen, o ti fe bule je. Ba mi gbe kuro lori ilele",0
"Amẹrica, Ile Aṣofin Naijiria Daro Awọn to Dagbere F’aye Ninu Iṣẹlẹ Ijamba Ọkọ Ofurufu",1
"O si ṣe lẹhin igbati ọdun yipo, li akokò ti awọn ọba lọ si ogun; Joabu si gbé agbara ogun jade, o si ba ilu awọn ọmọ Ammoni jẹ, nwọn si wá, nwọn si do tì Rabba. ",0
Iya ibeji kuro nile fun osu meji lọ sọdọ ọkọ mii to ni ni Ibadan,0
"Nitori naa lọjọ Aje alamojuto wọn lọ sọ fun ọga agba ileewe pe awọn to n ṣe nkan oṣu n wọ ile idana, wọn n sunmọ ile ijọsin wọn si n ba awọn akẹkọọ wọn to ku ṣere pọ.",1
Awọn amoye kan lorilẹede Isreal sọ pe awọn ti ṣawari iho inu apata to kun fun iyọ̀ ju lagbaye.,0
"Ọjọ kinni, oṣu Kẹwaa, ọdun 2022 yii ni wọn sin oku oloogbe naa nile ijọsin Trinity Life Church, to wa ni Maryland, l’Amẹrika.",1
"Lẹyin ọdun mẹwaa to ti n w’ọmọ lobinrin yii bi ibeji, ọjọ kẹta lo dagbere faye",1
"Iwa ki eeyan kan máa fi ibalopọ gba maaki lọwọ olùkọ́ jẹ irufin ńlá gbáà láwọn ile ẹ̀kọ́ gíga Naijiria bẹẹ si ni olùkọ́ tí àwọn aláṣẹ ba gba mu yoo padanu isẹ rẹ.",1
Ọ̀wọ́ngógó epo bẹtiróólù,0
"Iwa omugọ ni lati fi ohun ti o jẹ mọ igbala ọkàn wa falẹ nitori pe a kò mọ boya ẹmi wa yoo di ọla. Iṣẹju kan pere le ṣe ayipada gbogbo igbesi-aye wa ni ayeraye. Iṣẹju kan tó lati mu ẹnikẹni ninu wa lọ si ọrun aremabọ. A kò mọ bi ọjọ naa ti sun mọ tosi to tabi bi o ti pẹ to. Boya iṣẹju kan ni o kù fun wa láyé. Bi a ba fi adura ti o le mu ki a ri idariji Ọlọrun gba di ọjọ ọla, o tumọ si eyi pe, a gba pe ti wa ni ọjọ ọla ti o le ṣalai ba wa ni ilẹ alaaye. A le ṣalai ri ọjọ ọla ti a ti yàn pe nigba naa ni a o gbadura ironupiwada ati nipa bayii ki a di ero ọrun apaadi.",1
"Ti eyikeyi ninu awọn ami ibẹrẹ wọnyi ba ti ri, lẹhinna a ayewo aarun igbaya yẹ ki o wa ni yarayara bi o ti ṣee.",1
"Ninu ofin ti wọn ṣe yii, awọn obinrin ko gbọdọ wọ inu ibi ijọsin ati ile idana, bẹẹ si ni wọn ko faaye gba wọn lati fọwọ kan awọn akẹkọọ miran lasiko ti wọn ba n ṣe nkan oṣu.",1
O fikun un pe arákùnrin Emeka Okoro ti wọn ṣekọlu si n ṣagbatẹru awọn alatilẹyin Tinubu tii kii sẹ ọmọ ilu amọ ti wọn wa lati okeere.,0
mo nigbagbo pe Adeolu ti fera ku,1
"Arakunrin Kan sesede lati ibise re, loba ngbo ariwo ninu yara re ti Iyawo re nlagun kikankikan ninu yara, to di aya re mu bi eni toni ejeruru, bi oko re se nbere lowo re pe kilosele  sugbon kolesoro, ibiti oko re ti ngbon kiri ni omo won bi omo odun merin sofun baba re pe uncle Friday wa ninu ninu wardrobe bi arakunrin naa sesi lekun wardrobe ni o baa ogbeni Friday nibe. Bi arakunrin naa se sofun aburo re pe ode ni o, iyawo oun kulo o wa nrin niwowo kiri ni  gbogbo ile,o wale bamigbelosi hospital ni🙆😀😁😃🚶🚶🚶🚶🚶",0
A kì í dákẹ́ ká ṣìwí.,0
"“Kí a má tilẹ̀ mẹ́nu kan àgbèrè àti ìwà àìmọ́ onírúurú gbogbo tàbí ìwà ìwọra láàárín yín.” (Éfésù 5:3) Kò tiẹ̀ yẹ ká máa fi ọ̀rọ̀ ìṣekúṣe ṣàwàdà, ká má ṣẹ̀ṣẹ̀ sọ ti pé ká wò ó tàbí kà nípa rẹ̀.",1
"Koda, o han gbangba si wọn pe o seese ki awọn padanu isẹ oojọ awọn, ti awọn ko ba gba abẹrẹ naa.",0
Alarun opolo ni gbogbo won,1
Iya samueli eya sin omo yii ni gbé̩ré̩ ìpàkó,1
Lara awoͅn ohun ti woͅn ma n koͅ si ori eͅroͅ ayelujara ni; ‘mo n fi ile oͅmoͅ mi sͅowo fun eͅni to ba feͅ ra.’,1
"Baba agba ni pe won fe je obi, mo fe bawon lo ra loja",0
mo fura pe Bimpe ti gbayan mi,1
"Kọmiṣanna feto ilera, Dokita Raji Razak, to ṣoju Igbakeji Gomina Kwara, Kayọde Alabi, lo ka awọn ilana tuntun naa fawọn oniroyin l’Ọjọruu, Wẹsidee, ọsẹ yii. O ni lati akoko yii lọ, o ti di dandan fun gbogbo eeyan lati maa lo ibomu, ẹni to ba tapa sofin yii yoo rugi oyin.",1
"Ni nnkan bii aago mẹsan-an aarọ niṣẹlẹ ọhun waye nigba tawọn ọmọ aye ya lu awọn oṣiṣẹ àjọ kólẹ̀-kódọ̀tí tawọn mi-in tun mọ si gbálùúmọ́ labẹ biriiji Mọlete to wa lẹgbẹẹ ile Oloye Lamidi Adedibu, agba oṣelu ilẹ Ibadan to ti ṣilẹ bora bii aṣọ.",0
"Kọmiṣọna naa sọ pe awọn to lọwọ ninu iṣẹlẹ iku oloogbe naa ninu ile itura ọhun ni ọwọ awọn ọlọpaa ti tẹ, ile itura naa yoo si wa ni titi pa lọwọ yii.",0
"Ṣe ọjọ gbogbo ni tole, ọjọ kan ni to toloun, aṣiri baba ọkọ kan, Ọgbẹni Rahmọni Abubakar, to n fọbẹ ẹyin jẹ ọmọ bibi inu rẹ niṣu ti pada tu sita, wọn ka baba agbalagba naa mọ ibi to ti n ṣe kinni fun iyawo ọmọ rẹ, Rofiat Ayinkẹ, ni otẹẹli ni Ṣaki.",0
" Gege bi ALAROYE se gbo, omodebinrin yii lawon eeyan naa gbimo ji gbe lojo kokanlelogun, osu karun-un, ni nnkan bii aago meje aabo ale laduugbo kan ti woôn n pe ni Arugudu, legbee ilu Ijoko-O·ta, nijoôba ibile Ado-O do O·ta, nipinle Ogun. ",0
" Saulu si ka awọn enia ti o wà lọdọ rẹ̀, o jẹ iwọ̀n ẹgbẹta ọkunrin. 16 Saulu, ati Jonatani ọmọ rẹ̀, ati awọn enia na ti o wà lọdọ wọn si joko ni Gibea ti Benjamini, ṣugbọn awọn Filistini do ni Mikmaṣi. 17 Ẹgbẹ awọn onisùmọ̀mi mẹta jade ni ibudo awọn Filistini: ẹgbẹ kan gbà ọ̀na ti Ofra, si ilẹ Ṣuali. 18 Ẹgbẹ kan si gba ọ̀na Bet-horoni: ati ẹgbẹ kan si gbà ọ̀na agbegbe nì ti o kọju si afonifoji Seboimu ti o wà ni iha iju. 19 Kò si alagbẹdẹ ninu gbogbo ilẹ Israeli: nitori ti awọn Filistini wipe, Ki awọn Heberu ki o má ba rọ idà tabi ọ̀kọ. 20 Ṣugbọn gbogbo Israeli a ma tọ̀ awọn Filistini lọ, olukuluku lati pọ́n doje rẹ̀,",0
Itọju gboogi to wa fun awọn obinrion ti nkan oṣu wọn ba dawọ duro laipe ọjọ ni lilo oogun idena ọmọ bibi ti dokita ba kọ fun wọn.,1
Ṣé lóòtọ́ọ́ ni wíwọ páàdì lásìkò nǹkan oṣù lè já àbálé obìnrin?,1
"Apa n ro mi, apo yen fuye. O wuwo",1
O dara ki okunrin mo ebi iyawo e,0
"SA dake, okan mi, Oluwa re wa n’be. Enit’ o ti se ileri, Yio fe mu u se.",0
 APOLE: Eni ti o koko te àdúgbò yi do maa n mo ògiri yi àwon ilé ibè po. ,0
Won kii fi igbale na omokunrin tori ko ma la ba kokoro re,1
"Aja to ba rele ekun to bo, keeyan maa ki i ku ewu ni, bee gege loro omokunrin yii, Rasaki Ajibawo.",0
Igo ororo yen ti fo nigba ti tabili yen subu,0
bobo yen fo mi nigba ti a ba ra wa sun lale ana,1
"Alaga awọn adari ẹsọ Amọtẹkun lẹkun Guusu Iwọ-Oorun ọhun ni eeyan to le lọọọdunrun lawọn doola ẹmi wọn lọwọ awọn ajinigbe laarin asiko ti awọn fi ṣeto naa lọdun to kọja, ti awọn si tun ri ọkọ bii ọgọrin gba pada lọwọ awọn ole alọ-kolohun-kigbe.",1
Oba ti rele awon baba won,1
"COVID-19 ni àrùn tí kòkòrò àrùn kòrónà ń fà, èyí tí ó jẹ́ kòkòrò afàìsàn tí óò kéré lọ́pọ̀lopọ̀ (ó kéré ju ǹkan tí a lè fi ojú lásán rí ní àìlo ẹ̀rọ tí a fi ń sọ àwòrán ǹkan kékeré di ńlá), tí ó lè tàn láti ara ẹnìkan sí ẹlòmíràn. COVID-19 máa ń fa àwọn àmì àìsàn tí ó fi ara wé ọ̀fìnkì bíi ikọ́, èémí kúkúrú, ibà, àárẹ̀ àti ara ríro. Àwọn ẹ̀yà ara tí a fi ń mí ni COVID-19 máa ń sábà pa lára. Bí ó tilẹ̀ jẹ́ wípé ọ̀pọ̀lọpọ̀ ìkọlù àrùn kìí léwu, ó lè ṣe ìpalára fún ẹ̀dọ̀fóró ó sì lè fa àrùn ẹ̀dọ̀fóró (àrùn tí ó le pọ́nrọ́n tí ó máa ń kọlu ẹ̀dọ̀fóró) tí ó sì lè ṣe ikú pa ni bí ó bá jẹ́ èyí tí ó le.",0
"Odua nitori opo awon omo re ku tan loju aye re nigbati o wa bi awon onimimo won je ko ye pe ila to nko awon omo re lodi si iseda Ile Ife to wa bi kose ko Okanbi ni ila niyi, Okanbi si dagba o fe iyawo awon iyawo re si bi omo fun lehin naa lo wa ri omobirin arewa kan o si ba soro ife omobirin yi si gba lati fe Okanbi sugbon nigbati Odua naa ri omobirin arewa yi oju re wo, o wa bi Okanbi pe se o ti ba omobirin na ni ajosepo Okanbi sini oun e de ibe rara bayi ni Odua se fe omobirin yi to si loyun a mo nigbati o bi omo okunrin omo yi wa je alawo meji lati ori de le, apakan je funfun apakeji je dudu, Odua je enia funfun nitori Sudan to ti wa je ara eya funfun sugbon Okanbi je enia dudu nitori awo iya re to je enia dudu lo mu. ",1
": ṣugbọn ẹnu rẹ̀ yika gẹgẹ bi iṣẹ ijoko na, si jẹ igbọnwọ kan on àbọ: ati li ẹnu rẹ̀ ni ohun ọnà gbigbẹ́ wà pẹlu alafo ọ̀na arin wọn, nwọn si dọgba ni igun mẹrẹrin, nwọn kò yika. 32 Ati nisalẹ alafo ọ̀na arin, ayika-kẹkẹ́ mẹrin li o wà: a si so ọpa ayika-kẹkẹ́ na mọ ijoko na; giga ayika-kẹkẹ́ kan si jẹ igbọnwọ kan pẹlu àbọ. 33 Iṣẹ ayika-kẹkẹ́ na si dabi iṣẹ kẹkẹ́; igi idalu wọn, ati ibi iho , ati ibi ipade, ati abukala wọn, didà ni gbogbo wọn. 34 Ifẹsẹtẹ mẹrin li o wà fun igun mẹrin ijoko na: ifẹsẹtẹ na si jẹ ti ijoko tikararẹ̀ papã. 35 Ati loke ijoko na, ayika kan wà ti àbọ igbọnwọ: ati loke ijoko na ẹgbẹgbẹti rẹ̀ ati alafo ọ̀na arin rẹ̀ jẹ bakanna. 36 Ati lara iha ẹgbẹti rẹ̀, ati leti rẹ̀, li o gbẹ́ aworan kerubu, kiniun, ati igi-ọpẹ gẹgẹ bi aye olukuluku, ati iṣẹ ọṣọ yikakiri. 37 Gẹgẹ bayi li",0
"Aburo oko mi yii da pe lokunrin, odun wo, o se ri moni, awomalelo, awo tun wo pada seyin ni, bo ti le je wipe n ko le gba okunrin miran laaye lati ba mi ni ajosepo , aburo oko yii duro dede, idi re niyi ti mo fi ma n gba aburo oko mi yii laaye. ",1
"O do igi dalu o do akeregbe s'omi suru, o do arigbo f'idi tikẹtikẹ ",1
"ọmọ: Ẽṣe ti emi fi ri gbogbo awọn ọkunrin pẹlu ọwọ wọn li ẹgbẹ wọn, bi obinrin ti nrọbi, ti a si sọ gbogbo oju di jijoro? 7 Oṣe! nitori ọjọ na tobi, tobẹ̃ ti kò si ọkan bi iru rẹ̀: o jẹ àkoko wahala fun Jakobu; sibẹ a o gbà a kuro ninu rẹ̀. 8 Yio si ṣe li ọjọ na, li Oluwa awọn ọmọ-ogun wi, ti emi o si ṣẹ àjaga kuro li ọrùn rẹ, emi o si ja ìde rẹ, awọn alejo kì yio si mu ọ sìn wọn mọ: 9 Ṣugbọn nwọn o ma sin Oluwa Ọlọrun wọn, ati Dafidi ọba wọn, ẹniti emi o gbe kalẹ fun wọn. 10 Njẹ nisisiyi, má bẹ̀ru, iwọ Jakobu, ọmọ-ọdọ mi, li Oluwa wi; ki o má si fòya, iwọ Israeli: nitorina sa wò o, emi o gbà ọ lati okere wá, ati iru-ọmọ rẹ lati igbekun wọn; Jakobu yio si pada, yio si wà ni isimi, yio si gbe jẹ, ẹnikan kì",0
Ejo talomon obo do daada ninu group yi,1
"Asiko ti obinrin ba n ṣe nkan oṣu ma n mu ki ayipada de ba omi oju abẹ obinrin. O ma n funfun ni ibẹrẹ oṣu, ti awọ rẹ si le yii pada kuro ni funfun diẹ to ba ti to asiko ti nkan oṣu obinrin bẹrẹ.",1
"Ní ọjọ́ ọgbọ̀n oṣù kẹta, Nàìjíríà fìdí ìṣẹ̀lẹ̀ tuntun ogún múlẹ̀: mẹ́tàlá ní Ìpínlẹ̀ Èkó, mẹ́rin ní Àbújá, méjì ní Ìpínlẹ̀ Kàdúná àti ẹyọkan ní Ìpínlẹ̀ Ọ̀yọ́. Ènìyàn márùn ún gba òmìnira ní ilé ìwòsàn nígbàtí ènìyàn kan jẹ́ aláìsí. Àwọn ènìyàn tí wọ́n fura sí pé wọ́n ní àrùn yi ti Nàìjíríà ṣi n tọpasẹ̀ wọn ló ti gòkè lọ sí 6000",1
"E sara giri, baba ti dake.",1
"Gẹgẹ bii awọn onimọ ṣe sọ, Uterine Didelphys ko wọnpọ amọ o tumọ si pe obinrin ni ile ọmọ meji ati oju ara meji.",1
Obinrin naa tinrin pupo̩ de ibi wipe oju o̩na ko gbáà mo,1
Ìjọba gbé ilẹ ìtura tì pa lẹ́yìn tí àwọn oníbárà rẹ̀ bẹ̀rẹ̀ sí ń pòórá,0
Nigba ti a bẹrẹ iforowero ni ọkan lara awọn ọmọbìnrin to jẹ ọmọ ọdun mẹtadinlogun jẹwọ pe babalawo naa ti ba oun sun nigba ti awọn lọ ṣe iwadi lori ẹgbẹrun kan to sọnu.,1
"‘‘Arakunrin wa, Tinubu, o n ja fun ara rẹ, nigba ti awọn mọlẹbi rẹ n ṣegbe. Ina nla lo wa lori orule wa bayii gẹgẹ bii orileede. O jẹ ohun ti ko ṣee gbagbọ pe ẹni kan gẹgẹ bii ọmọ Yoruba yoo ṣe ohun ti o n ṣe yii fun iran Yoruba lapapọ. Fidio ifọrọwerọ ti mo ṣe pẹlu iweeroyin ALAROYE ninu ọgba Ọbafẹmi Awolọwọ Yunifasiti ni bii ọdun meji sẹyin lo n gbe kiri. Wọn beere lọwọ mi pe ti ko ba si ijangbara kankan lori ọrọ ominira fun ilẹ Yoruba, ta ni mo le fa kalẹ lati ṣe aarẹ ilẹNaijiria. Mo si sọ fun wọn pe ti ko ba si pe a n jijagbara, mo le fa Tinubu kalẹ lai ro o lẹẹmeji, iyẹn to ba jẹ pe ohun gbogbo ri bo ṣe yẹ ko ri nigba naa, ṣugbọn gbogbo nnkan ko ri bo ṣe yẹ ko ri lasiko yii. Mi o fọwọ si ọmọ Yoruba kankan, boya Tinubu tabi ẹnikẹni fun ipo oṣelu kankan ni asiko yii rara ni Naijiria. Mo duro digbi, lai yẹsẹ, lai boju wẹyin fun ijangbara awa ọmọ Yoruba, iyẹn lati ni orileede tiwa ti i ṣe Yoruba Nation. ‘‘Otitọ to wa ninu ọrọ yii ree o, Tinubu, mi o fẹ ki o tan ara rẹ jẹ, mi o si fẹ ki o tan awọn eeyan wa jẹ. O ro pe o le maa gbe iru fidio yii kiri ko o maa fi tan awọn eeyan wa, awọn eeyan wa ti gbọn ju bayii lọ. Gbogbo agbaye lo n wo ọ. Itan yoo si ṣe idajọ rẹ pe lasiko ti a nilo lati dide duro lati gbeja awọn eeyan wa ni o n ba ọrọ ti ara rẹ nikan kiri. Ọrọ ti ara rẹ nikan to wa fun ifẹkufẹẹ ara rẹ funra rẹ lo n gbe wa siwaju wa, o n beere pe ka dibo fun ọ. Awa ko ni i dibo fun ọ o. Boya fun ipo aarẹ ni, ileegbimọ aṣofin agba ni tabi ileegbimọ aṣoju-ṣofin, awa ko ni i dibo fun ọ, nitori awa yoo ti mu orileede wa kuro lara Naijiria lasiko yẹn. Nidii eyii, a n gba ọ niyanju pe ki o pada sọdọ awọn eeyan rẹ. Emi gẹgẹ bii ẹni kan n gba ọ niyanju pe ki o pada sọdọ awọn eeyan rẹ, ki o si fọ ọkan rẹ mọ, nitori o n ṣe awọn ohun ti yoo ṣoro lati dariji ọ. ‘‘Tinubu, o n ba ọjọ ọla ilẹ Yoruba jẹ. O n ṣe agbekalẹ ogun fun ara rẹ, eyi ti yoo jẹ itiju fun awọn ọmọọmọ rẹ lati mọ lọjọ iwaju. A n pe ọ pe ki o pada wale. Anfaani wa fun ọ nisinsinyii lati gba ara rẹ ati ọjọ iwaju rẹ kalẹ. A ti ni ipinnu lati gba orileede wa. Digbi digbi ni mo si wa lẹyin awọn ọdọ to n sare kaakiri lati gba orileede wọn. Loootọ o le sọ pe wọn n ba ara wọn ja, eyi ko jẹ tuntun, bawọn ọdọ ṣe maa n ṣe kaakiri orileede agbaye niyi. Eleyii ko si sọ pe wọn ko fẹ orileede wọn, wọn fẹ orileede wọn. Ọlọrun Oluwa to da gbogbo orileede si ti fun wọn ni orileede naa, laipẹ lai jinna, Ọlọrun yoo si fi orileede wọn le wọn lọwọ. Yoo waa jẹ ojuṣe wọn lẹyin eyi lati jokoo, ki wọn si bẹrẹ eto ijọba ti Yoruba  maa n ṣe fun awọn eeyan rẹ lati ipilẹṣẹ wa, ijọba to ni erongba lati mu igbe aye rere ba awọn eeyan orileede rẹ.’’",0
Ipo Ti Awujo Wa Lo N Je Ki Arun Opolo Peleke Si Nile Yi – Awon Onimo Isegun,1
o da bi o ti gbayan mi,1
Sugbon ohun to se ni laaanu ni pe oku Fatai lawon gbe de osibitu Bowen nitori dokita to ye e wo fidi mule pe o ti jade laye .,1
 Ori ere ori itage ni pupo ninu awon ise re da le lori. ,0
"Se awon ara abule naa ji pelu igbe ti n jade lati ile Daodu ilu naa Alhaji Shuaibu Akanji Oniso, eni ti o gbe emi mi pelu okan lara awon iyawo re Belaawu Iya Elekuru.",1
"Ṣe wọn ni bo ba ru ni loju, aa bi ilẹ leere, eyi lo mu ki gbogbo wọn ko ara wọn lọ sọdọ babalawo ọdaran yii, wọn ni ko ba awọn gbe Ifa janlẹ, ki ẹlẹrii-ipin taṣiiri ẹni to huwa afọwọra naa laarin awọn.",1
"Wo obìnrin tó ní ojú ara méjì, ilé ọmọ méjì àti ẹsẹ̀ mẹ́rin",1
"Nigba to n bawọn oniroyin sọrọ lẹyin to dibo tan, Arakunrin fi ẹdun ọkan rẹ han lori iwọnba awọn oludibo perete ti wọn jade lati ṣe ojuṣe wọn, o ni oun nigbagbọ pe awọn eeyan ṣi tun le jade si i niwọn igba ti eto naa ṣi n tẹsiwaju, ti ọjọ ko si ti i fi bẹẹ lọ pupọ, iyẹn lasiko to n sọrọ naa.",0
Wọn si le e jẹ ọkan ejo naa pẹlu ẹjẹ ejo tabi oti waini Vodka.,0
jèdijèdi ko mo akowe,1
Kayefi nla lo je nigba ti arákùnrin alarun opolo kan gun Oba ilu Odo Oro ni ipinle Ekiti pa,1
Arun ẹjẹ yii tun ma n ṣe akoba fun nkan ọmọkunrin to le mu ki o ma lee ṣe deede pẹlu ololufẹ rẹ.,1
"O digba! Baba iya mi, Pa Samuel Adeyemi e ma sun ninu oluwa",1
Ọpọ awọn onibalopọ akọsakọ atawọn obinrin to ti kọja asiko nkan oṣu lo ti wa n sọ pe awọn n ri ẹj lẹyin gbigba abẹrẹ ajẹsara.,1
"Awon isele tuntun 3,852 ni o seyo ni osu kewaa, eyi ti o mu ki apapo iye awon isele ti o ti seyo lati igbati ajakale arun yi ti be sile di 62,853. Iye awon ti o ti je alaisi lo soke lati mejilelogbon si 1,144. Awon alaisan ti won n gba itoju lowolowo je 3,034 ni opin osu yi. isele tuntun merinlelogun ni o tun seyo ni osu kewaa, eyi ti o mu ki apapo iye nawon isele ti won ti fi di e mule di 1,220. Iye awon ti o ti je alaisi ko yipada. Iye awon alaisan ti won ti gba iwosan lo soke si 1137, nigba ti awon alaisan merinla n gba itoju lowolowo ni opin osu kewaa.",1
"Ti Obinrin Yi Ba Sesi Wo Yara E,Iwo Okunrin Ere Romance Wo Lo Ma Se  Pelu E, Iru Style Wo Lo Ma Do 🥒👉👌",1
"Atẹjade kan ti ọmọ oloogbe, Adesola Omidina fisita loju opo Instagram rẹ ni oni Ọjọbọ ni wọn yoo gbe oku oloogbe naa wọ kaa ilẹ nilana ẹsin Islam.",1
Kayefi Nla: ''Bawo ni mo se le dekun ibalopo bi toko-taya ti o n waye laarin emi ati aburo oko mi?'' ,1
Eyi le waye lasiko ti obinrin ba n ni ibalopọ tabi ti wọn ba n fi ọwọ́ pá à lara.,1
O ye ki a pa maluu yen,0
"Eyi lo jẹ ki a gba awọn ọmọ Naijiria ni imọran pe ki wọn ṣọra ṣe ni oke okun paapaa awọn to n lọ si Yuroopu, USA ati Ilẹ Gẹẹsi’’ ''Amọran lasan ni a gba yin ki wọn ma baa lu yin ni jibiti ni oke okun, nitori ole jija ati gbewiri ti peleke si ni awọn ilẹ okeere.''",1
"Aya akọfẹ oloogbe naa ni ọmọ oloogbe meji lo wa lẹyin odi, ti wọn si nilo akoko diẹ ki wọn to de lati wa se ẹyẹ ikẹyin fun baba wọn to lọ.",1
Àwọn ónímọ̀ sọpé tí ènìyàn bá sùn láàrin aago Mẹ́wàá sì aago mọ́kànlá lọ dára fún ọkàn. Wọ́n fẹnukò lórí àbájáde yìí lẹ́yìn tí wọ́n lo ènìyàn ẹgbẹ̀rún lọ́nà méjìdinlaadọ́run tí wọ́n fi ara wọn sílẹ̀.,0
Ko da ki omoluabi ma sesekuse kiri. Ko ye ki o ma ba iyawo oniyawo sun.,1
" Awon oluseiriri gbagbo pe imo unwa latinu iriri nikan, sugbon awon oluselaakaye tenumo pe imo le bo si abe iyemeji Kartesi ati pe ironu nikan lo le fun wa ni imo. ",0
" tí a bá sọ pé k’ẹlẹpọn máa j’ẹpọn, onípa l’ó máa kọkọ yó",1
Lapa pupa odara fun jedijedi pelu ewe efirin papo,1
"Ọ̀pọ̀ gbà pé kéèyàn tó lè rọ́wọ́ mú lẹ́nu iṣẹ́, ó gbọ́dọ̀ ṣiṣẹ́ bí akúra. Èyí ti mú kí àwọn kan tara bọ iṣẹ́ débi tí wọn kò fi ráyè ti ìdílé wọn mọ́, wọn ò sì mójú tó ìlera wọn.",1
"Ọba Oluwadare Adepọju Adesina, Deji Akurẹ ti wọn rọ loye nigba kan ti waja ",1
Gbogbo wa yiò jé O̩lo̩run ni ipè lo̩ jo̩ kan bopè boya,1
kinni mi duro ninu Ile Omo ohun ,1
Lára àwọn àgbègbè ojú ara tó léwu láti máa fi ọ̀sẹ̀ fọ ni ihò tó wà láàárín awẹ ojú ara obìnrin méjèèjì (Vagina Opening).,1
"Alaisan naa, ninu fidio kan to se, to gbe sori ayelujara ni ohun isere ibalopọ ti oun fi n ba oju ara oun sere, lo yiwọ.",1
