text,label
Lawon agbegbe yii ilekiko pelu ile ìgbọ̀nsẹ̀ ni won fee ri bii fifi ara eni han bi eni totirise ati oju lila.,1
Obinrin wo lonifesi oko lila to ma la dada ti ma da ni emarun larin iseju Marin ko se Hi,1
"Táńkà epo bẹntiróòlù kan gbíná nígbà tó kọlu dúrọ̀ọ̀mù ní agbègbè Mile 2, Wharf Otto ní ìrọ̀lẹ́ òní, ọjọ́ Ìṣẹ́gun, ọjọ́ Kọkàndínlógún, oṣù Keje, ọdún 2022.",0
"“Iṣẹ yii gbọdọ tete di ṣiṣe ni kiakia nitori gbogbo agbaye ti n sun kuro lara epo rọbi lilo bayii. Nigba ti a o ba fi ri dun mẹwaa si asiko yii, ko si ẹni ti yoo fẹ lati dokoowo si owo epo rọbi mọ.”",0
"Lati iwaju de ẹyin, iho alakọkọ a maa gbe itọ jade wọn a si maa pari iṣẹ gba oju nkan ara ọmọ obinrin taa mọ si Vagina to wa loke ile igbẹ wọn.",1
Pa Orin Dakẹ́ Nigbati Window Ere Jade Ninu Idojukọ,0
Mo ma ra moto fun baba mi,0
Taofeek ni èsù ló jẹ́ kí òun fipá bá ọmọ ìyàwó rè tó jẹ́ ẹni ọdún mẹ́tàlá sùn ní Ogun,1
"Ọsan oni, ọjọ Iṣẹgun, Tusidee, ni Kọmiṣanna ọlọpaa ipinlẹ Eko, Ọgbẹni Hakeem Odumosu, ṣafihan awọn gende marun-un kan lọfiisi rẹ n’Ikẹja, o ni gbewiri ni wọn, agbegbe ibudokọ Ketu, nijọba ibilẹ Koṣọfẹ, lọwọ ti ba wọn, lẹyin ti wọn ja awọn ọkunrin meji kan lole nibẹ.",1
EERIN WO IGI OKO PA LOLOM FADEYI OLORO RE IWALE ASA,1
je ka ma jara wa,1
"Omo tí ó bá ní kí ìyá òun má sùn, òun na oni foju korun ",0
"Agba ko si nilu, ilu baje baale ile ku ile dahoro",1
"Ni tijoba, ajosepo to danmoran lo wa laarin wa. ",0
"Fátíwà ẹ̀ka náà tó ṣẹ̀ṣẹ̀ jáde nípa gbèdéke lórí ìrìn àjò ni ó ti fa ọ̀pọ̀lọpọ̀ awuyewuye. Akọ̀ròyìn Bulent Mumay ló fi léde lórí Twitter rẹ̀ pé òfin ìrìnnà tuntun náà kò tilẹ̀ fẹ́ dí ìyàwó Erbaş lọ́wọ́ láti rin ìrìn àjò káàkiri ilẹ̀ Turkey láì ṣe pé ọkọ rẹ̀ tẹ̀lé e. Akọ̀wé Yilmaz Özdil bu ẹnu àtẹ́ lu ẹ̀ka náà pé wọn ò ní ìmọ̀ tó kún nínú àròkọ rẹ̀, ó kọ, “àfi ìgbà tó dí bí i ọdún 200 sẹ́yìn, kò sí ohun tí ó ń jẹ́ ìwọ̀n ibùsọ̀.",0
"Anuoluwapo, akẹkọọ Fasiti Ilọrin, gbẹmi ara rẹ",1
"Bí àpẹẹrẹ, Bíbélì sọpé tí ọkùnrin tó ti gbéyàwó bá ń “bá a nìṣó ní wíwo obìnrin kan” tí kì í ṣe aya rẹ̀, tó sì ń wù ú pé kó bá a lò pọ̀, ó lè mú kó ṣe panṣágà. Ìlànà Bíbélì yìí kan gbogbo ẹni tó ti lọ́kọ tàbí aya àtàwọn tí kò tí ì ṣègbéyàwó. Tó bá ń “bá a nìṣó ní wíwo” àwòrán ìṣekúṣe, tó sì ń wù ú pé kó ní ìbálòpọ̀ tí kò tọ́, ìwà tí inú Ọlọ́run kò dùn sí ló ń hù yẹn.",1
Omo odun mejo kan toruko e n je Toyin ni Ogbeni Kamoru to je aro fipa ba sun ... ,1
Eyin okunrin e ko gbodo la obirin mo,1
"Ironu wa ko jọ ara wọn. Ironu ole, ironu ka ja ohun olohun  gba lo wa ninu awọn kan ni Naijiria, bẹẹ ni ironu konikaluku jẹ iṣẹ ọwọ ẹ wa ninu awọn kan. Nigba ti eeyan ba gbọ ọrọ lẹnu awọn ti wọn maa n pe ara wọn ni olori tabi aṣiwaju ni ilẹ Hausa, ko si ohun ti yoo wa si ọkan oluwa ẹ ju pe Naijiria ti wọn n pariwo yii, bo ba jẹ bo ṣe wa naa niyi, yoo ṣoro ki orilẹ-ede naa too bọ ninu hilahilo. Awọn aṣaaju awọn Hausa-Fulani ti wọn wa ni Naijiria yii jẹ kiki ole, opurọ, alonilọwọgba ati oloju-aye.",1
olórire lomo yen,0
"Iya ọkunrin ẹni ọdun mejidinlogoji naa, sọ fun awọn akọroyin pe ọmọ oun fẹran lati ma a ki nkan ọmọkunrin rẹ si inu iho kekeeke.",1
Mo fe sare lo se gaa ni ekunle,1
"Nigba to n bawọn oniroyin sọrọ lẹyin to dibo tan, Arakunrin fi ẹdun ọkan rẹ han lori iwọnba awọn oludibo perete ti wọn jade lati ṣe ojuṣe wọn, o ni oun nigbagbọ pe awọn eeyan ṣi tun le jade si i niwọn igba ti eto naa ṣi n tẹsiwaju, ti ọjọ ko si ti i fi bẹẹ lọ pupọ, iyẹn lasiko to n sọrọ naa.",0
"Diẹ lo ku ki obinrin ologun kan jade laye lasiko ti ohun isere ibalopọ, ta mọ si Sex Toy ha si oju ara rẹ.",1
Kòkòrò àìsàn tó ń jẹ ẹran ara láti pa èèyàn láàrin ọjọ́ méjì tún gbalẹ̀,0
Obafemi Awolowo se alaisi ni ojo aiku ojo kesan osu karun ọdún 1987 ni ilu Ikenne. Leyin iku Awolowo Ijoba Apapo yi oruko Ile Eko Giga Ile-Ife si Obafemi Awolowo University. Be si aworan Awolowo wa lori owo ogorun naira fun eye gbogbo ohun to se fun idagbasoke ile Yoruba ati orile ede Naijiria lapapo.,1
"Tata ni ounjẹ awọn ara Uganda, eleyii ti wọn ti yii lata. Wọn a ma jẹ ẹ pẹlu ọti waini.",0
"Idi ni pe bi awọn afurasi mẹfa ti wọn fi ẹsun kan lori iku oloogbe naa, to fi mọ ẹni to ni ile itura ti alaisi ku si, Ọmọba Rahmon Adedoyin se wọle ẹjọ.",1
Ejo se mo le dara po moyin emigan na ni fe si OBO Dido gan momangbun re gan.,1
oba ilu ijesha ti teri gba so,1
Ọgá àgbà àwọn ọmọgun Nàìjíríà tí jẹ́ ọlọ́run nípè lálẹ́ òní ni Kaduna - BBC News Yorùbá Ilé iṣẹ́ ọmọ ogun òfurufu ló fi ìdí ọ̀rọ̀ náà múlẹ̀ lójú òpó twitter rẹ̀.,1
"Ba a ṣe gbọ, Rọfiat ni wọn lo ti kọkọ figba kan gbe ẹjọ ọkọ rẹ lọ sileeṣẹ to n ri si ọrọ awọn ọmọ orukan (Welfare) pe ki wọn ba oun gba awọn ọmọ mẹrẹẹrin to wa laarin oun ati ọkọ oun, ki oun maa da nikan tọju wọn tori oun o nifẹẹ ọkọ oun mọ, o fẹsun kan ọkọ naa pe ko ki i tọju awọn ọmọ, ko si ṣetan lati gbọ bukaata idile naa gẹgẹ bii ọkọ gidi. Aṣe lara idi ti Rọfiat fi fẹẹ kọ ọkọ ẹ ni ajọṣe to ti wa laarin oun ati baba ọkọ, wọn ni kinni baba ọkọ ẹ lo dun mọ ọn.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",1
"e ro ra o, alabara meji",1
"Kì í ṣe “àgbèrè” (ìyẹn, ìbálòpọ̀ láàárín àwọn tí kò tíì ṣègbéyàwó) nìkan ni àwọn ẹsẹ Bíbélì yẹn dẹ́bi fún, àmọ́ ó tún dẹ́bi fún àwọn nǹkan bí “ìwà àìmọ́” (ìyẹn, ọ̀rọ̀ tó kó gbogbo ohun tó jẹ mọ́ ìṣekúṣe pọ̀) àti “ìdálọ́rùn fún ìbálòpọ̀ takọtabo” (kì í ṣe láàárín àwọn tọkọtaya, àmọ́ ó jẹ́ ìfẹ́kúfẹ̀ẹ́ tó lè mú kẹ́nì kan lọ ṣe ohun tí kò tọ́).",1
"ọwọ́-ẹran rẹ, nwọn o jẹ àjara rẹ ati igi ọ̀pọtọ rẹ, nwọn o fi idà sọ ilu olodi rẹ ti iwọ gbẹkẹle di ahoro. 18 Ṣugbọn li ọjọ wọnnì, li Oluwa wi, emi kì yio ṣe iparun nyin patapata. 19 Yio si ṣe, nigbati ẹnyin o wipe: Ẽṣe ti Oluwa Ọlọrun wa fi ṣe gbogbo ohun wọnyi si wa? nigbana ni iwọ o da wọn lohùn: Gẹgẹ bi ẹnyin ti kọ̀ mi, ti ẹnyin si nsìn ọlọrun ajeji ni ilẹ nyin, bẹ̃ni ẹnyin o sin alejo ni ilẹ ti kì iṣe ti nyin. ",0
"o mo nkankan rara, odo ni o gba ninu idanwo yen, olodo ni e o, oloju eja",1
"Iwadi ijọba ilẹ UK lo mu ki afẹfẹ fẹ si idi tọkọtaya naa, ti akara si tu sepo pe awọn eroja to n bo ara naa, ti wọn n ko wọle lati ilẹ adulawọ naa lo lee ba awọn ara jẹ, ti wọn si ti gbẹsẹ le ọpọ ọja ọhun to to ẹgbẹrun mẹta to wa ninu ile Ikpere.",1
Iya rere ni iya awon omo yen,0
" Labe Ijoba to ba ni laari nibi gbogbo, eni to ba se ise de ibi ifeyin ti peregede, o si ye ko fi gbooro jeka. ",0
Asiri baba to n ba iyawo ọmọ ẹ laṣepọ tu ni Ṣaki lo ba sa lọ,0
Bakanna ninu iwe re The Last Outcast Ojise Olorun yii kan na ni won so fun mi pe ni igb ekeji tio se tako ibalopo laarin obinrin sobinrin gegebi ohun ija esu adun koko moni. ,1
Jamaa Ahmadiyya dake roro lori awon isele to nsele le hin Mubahila yi.,0
"Àwọn iya mi, Ogbón féfé làjé tifá Mòràn amójù n lajèé òpèlè Ká wemi wemi láláì pá won lórí N làjé àwon eja",1
" 8 Ati ninu awọn ara Gadi, awọn ọkunrin akọni kan ya ara wọn sọdọ Dafidi ninu iho ni iju, awọn ọkunrin ogun ti o yẹ fun ija ti o le di asà on ọ̀kọ mu, oju awọn ẹniti o dabi oju kiniun, nwọn si yara bi agbọnrin lori awọn òke nla; 9 Eseri ekini, Obadiah ekeji, Eliobu ẹkẹta, 10 Miṣmanna ẹkẹrin, Jeremiah ẹkarun, 11 Attai ẹkẹfa, Elieli ekeje, 12 Johanani ẹkẹjọ, Elsabadi ẹkẹsan, 13 Jeremiah ẹkẹwa, Makbanai ẹkọkanla. 14 Awọn wọnyi li awọn ọmọ Gadi, awọn olori ogun: ẹniti o kere jù to fun ọgọrun enia, ati ẹniti o",0
"Elomi to ko ba iti gba ase lowo pasito tabi alfa ko ni sunmo iyawo re, iyawo ode ni gba ki oko sunmo oun",1
Mofe ma je isheyen o.,1
TI MO BA TIRI IDI LANDLADY MI！OKO MI MON DIDE. EJOWO KINNI KIN SE？,0
Wọ́n ní gbogbo ojú ara obìnrin tí àìsàn yìí ń bá fínra ni yóò wà nínú ìnira nítorí gbogbo idọ àti ojú ìdí ni yóò máa ró.,1
Ìye ìgbà tóo ní ìbálòpọ̀ kọ́ ló ń jẹ́ kí abẹ́ obìnrin fẹ̀,1
" 1 ANGẸLI karun si fun, mo si ri irawọ kan bọ́ si ilẹ lati ọrun wá: a si fi iṣika iho ọgbun fun u. 2 O si ṣí iho ọgbun na; ẹ̃fin si ru jade lati inu iho na wá, bi ẹ̃fin ileru nla; õrùn ati oju sanma si ṣõkun nitori ẹ̃fin iho na. 3 Ẽṣú si jade ti inu ẹ̃fin na wá sori ilẹ: a si fi agbara fun wọn bi akẽkẽ ilẹ ti li agbara. 4 A si sọ fun wọn pe ki nwọn ki o máṣe pa koriko ilẹ lara, tabi ohun tutù kan, tabi igikigi kan; bikoṣe awọn enia ti kò",0
Olórí ẹ̀sìn kankan tó bá sọ àsọtẹ́lẹ̀ ọdún tuntun yóò rugi oyin - Ọlọ́pàá,1
"Lọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022, lọba nla to jẹ igbakeji alaga igbimọ awọn lọbalọba ipinlẹ Ọyọ dakẹ sileewosan University College Hospital, UCH, n’Ibadan. O to bii oṣu meloo kan ti ojojo ti n ṣogun Ọba Adekunle, lati bii ọsẹ meji ni wọn ti da a duro si UCH, kọlọjọ too de ba a nibẹ lọsan-an ọjọ Aiku. Ipapoda ori ade yii lẹlẹẹkeje ọba ti yoo waja nipinlẹ Ọyọ laarin oṣu mẹjọ sasiko yii.",1
" Oluwole Soyinka (ojoibi 13 July 1934) je ojogbon (Professor) ninu Imo Lítíréṣọ̀ (literature), alakosile ere ori itage (playwright) ati akewi (poet). ",0
"Ile alaja mẹta ti wọn n kọ lọwọ lopopona Alasepe, ladugbo Agọ Ọkọta nilu Eko ti da wo lulẹ. Atẹjade kan ti oludari agba fun ajọ Lasema nipinlẹ Eko, Oluwafẹmi Oke-Osanyintolu to fi idi isẹlẹ naa mulẹ fun BBC Yoruba salaye pe ọkunrin kan lo ha sabẹ awoku ile naa.",0
Dido ni obo eje ka do obo dada,1
Bí ó bá ṣe obìnrin ló fi agídí mú ọ̀kùnrin bá a lò pọ̀ ńkọ́?,1
a ma lo rawa pa lale yi,1
"Amoͅ mo n ta ile oͅmoͅ mi bayii lati fi ran awoͅn toͅkoͅ-taya to ni isͅoro ati bimoͅ loͅwoͅ, ti emi naa yoo si maa ri owo jeͅun.’",1
dake enu re.,0
"Awọn aririn ajo ati awọn iṣowo bakanna le fun pada nipasẹ atilẹyin awọn iṣowo agbegbe ati awọn alanu. Fun apẹẹrẹ, ni awọn aaye bii Hotẹẹli Sligachan, ti o ba lo ile-igbọnsẹ ati pe ko ra ohun mimu wọn beere fun itọrẹ si igbala oke Skye.",1
Ise oluko ni baba mi n se,0
"Ni Ile-iṣẹ fun Ibalopo & Ibalopo, gbogbo eniyan ni itẹwọgba lati sopọ pẹlu awọn ọrẹ, iwadi, gbe jade, tabi lo awọn ohun elo iṣẹ-ọnà wa gẹgẹbi awọn oju-iwe awọ agba agba, awọ omi, ati origami. Jọwọ lero ọfẹ lati da duro ki o darapọ mọ aaye wa.",1
Oba ti rele awon baba won,1
Ẹ bá wa bẹ Pásítọ̀ Àgbàlá Gabriel kó má gba ilé tó ń kọ́ fún Iya Ibeji Omo Arayele,1
Awọn ileeṣẹ kan tí bẹrẹ lati ma fun awọn Osisẹ ni ìsinmi lẹnu iṣẹ lawọn ọjọ ti wọn ba n ṣe nnkan oṣu wọn nitori,1
"“Bi obinrin funra rẹ ba n fi ororo ra oju ara rẹ loore koore, nigba to ba ya, oju ara naa yoo la, ti nnkan ọkunrin yoo si raye wọle to ba ya. Koda, irora yẹn yoo maa dinku diẹ diẹ, ti yoo si bori aisan naa.",1
Erupe ni awa a o si pada di erupe. ,1
"Ọwọ tẹ Gboyega, obinrin alarun ọpọlọ lo fipa ba lo pọ ninu oko l’Ọrẹ",1
"Ilẹ Gẹẹsi:Ounjẹ aarọ to peleke ni ki eniyan o fi ẹjẹ ẹlẹdẹ ti wọn ti sè, kun ounjẹ to fẹ jẹ lojumọ.",0
Okunrin yen do mi pa,1
 Mo nife iya mi ,0
Idi si ree ti wọn ko fi le sin oloogbe naa ni kete to ku gẹgẹ bi ẹlẹsin Islam.,1
 Gbogbo aiba le okan la gbodo mu wa si abe iwe nu mo iso di mimo eje Christi fun imu kuro. ,0
"Ninu alaye ti agbefọba ṣe lati fidi ẹsun rẹ mulẹ, Inpẹkitọ Felicia Okwori ni kamẹra to n ṣofofo awọn alafọwọra bii ti Godwin yii wa ninu ileetaja ọhun, amọ ibi kọlọfin kan tawọn eeyan o le tete fura si ni wọn fi i si, kamẹra ọhun lo si jẹ ki wọn mọ pe ẹni yii lo ji Bibeli ti wọn ti n wa ọhun, wọn lo kọkọ ji Bibeli meji ti owo rẹ jẹ ẹgbẹrun mọkanlelaaadọta ati ọgọrin Naira lọjọ kẹrin oṣu kejila ọdun to kọja.",1
"Itọju aarun igbaya yatọ da lori ipele ti akàn ati boya tabi kii ṣe akàn ti tan. Akàn waye nigbati aiṣedeede wa ninu idagbasoke sẹẹli, eyiti o fa ki awọn sẹẹli pin ati dagba ni kiakia nigbati sẹẹli yẹ ki o ku lati ṣe aye fun awọn sẹẹli tuntun.",1
"Bẹẹ ba gbagbe, ọjọ Kẹrindinlogun osu Karun ọdun 2022 yii ni akara tu sepo, ti ajọ EFCC si kede pe oun ti mu Olusiro-Owo agba si ahamọ. ",1
"Ni WOW Scotland a ṣetọrẹ owo si idi ti kii ṣe ibalopọ pupọ ni ọdun yii, eyun awọn ile-igbọnsẹ. ",1
"Ọjọgbọn Wallen sọ pe ""òfo ọjọ keji ọja ni iṣẹ abẹ naa ja si. Diẹ lara awọn obinrin naa ko tiẹ wa a gbadun nkankan mọ nipa ibalopọ.",1
"Ti o ba la ala wipe o wo akisa aso lo si arin oja gbogbo awon to wa ni oja bere si ni wo o ma beru iya to ye ko je o loju aye ni o ti je e loju ala e yen, lehin ala yi igbega ni fun o. Ti o ba la ala wipe o nba oko oju omi rin irin ajo , oko oju omi na bere si ni ri ala to lewu ni awon Aje fe gbe owo le oja tabi okoowo re sora ki o kun fun opolopo adura ki ijakule ma ba ba o. Sugbon awon Aje funfun ni tiwon eni ti won ba ba eleda re pade lasiko ti Aje dudu tabi Aje pupa ba nse won sakasaka, iru eni be a ri itusile lasiko naa.",0
Awọn amoye kan lorilẹede Isreal sọ pe awọn ti ṣawari iho inu apata to kun fun iyọ̀ ju lagbaye.,0
"Bíbélì sọ pé “ìṣẹ̀fẹ̀ rírùn” wà lára àwọn ohun tí inú Ọlọ́run kò dùn sí. (Éfésù 5:3, 4) Torí náà, àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe kò lè mú inú Ọlọ́run dùn. Lóde òní, lára àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe ni àwọn fídíò tó ń gbé àwòrán àwọn tó ń ṣe panṣágà jáde àti àwòrán àwọn ọkùnrin méjì tàbí obìnrin méjì tó ń bára wọn lò pọ̀, títí kan oríṣiríṣi ìwà ìṣekúṣe míì. Ó dájú pé téèyàn bá ń wo irú àwọn ìṣekúṣe bẹ́ẹ̀, ó burú jáì lójú Ọlọ́run ju ìṣẹ̀fẹ̀ rírùn lọ pàápàá.",1
"“Agba oluṣiro owo ni nileeṣẹ ẹrọ ibanisọrọ Glo, a si jọ n ṣiṣẹ ni. Funra ẹ lo gbẹmi ara rẹ lọjọ Ẹti, Furaidee, awọn eniyan ẹ ti sin oku ẹ, nitori pe oun nikan lo n ṣe ẹsin ọmọlẹyin Kristi ninu ẹbi wọn”.",1
"Kooro-ko Dia fun Abogunde obegi Agbe baba awon isona Eyi ti nlo s’oko alero l’odun Ebo ni won ni ko waa se O gb’ebo, o ru’bo Abogunde e ma ge oriri Kooroko  Aje nbe loriri KoorokobAbogunde e ma ge oriri Kooroko Aya nbe loriri kooroko Abogunde e ma ge oriri Kooroko Omo nbe loriri kooroko Abogunde e ma ge oriri Kooroko Ile nbe loriri kooroko Abogunde e ma ge oriri Kooroko Ire gbogbo nbe loriri Kooroko",1
Ó bí ọmọ méjì ṣùgbọ́n ayé kò jẹ́ kí Iya Ibeji jèrè wọn nítorí pé..... Aderonke ọmọ Iya Ibeji ọmọ araye le,0
"BI NKAN OSU OBIRIN KOBA LO LASIKO...e je kia mu aso ti obirin naa fi se alejo yii, kia lo gbele lori ogan ikan kia wa fi aso yii si , ti awon ikan yii bati kole bo aso yi mole lojo yen naa ni nkan osun naa ma dawo duro. Ire oo.",1
"Awon onibisi kogbodo kanra mon oko won tobafe iyawo lewon, ki awon naledi olomon",1
Ìtura ẹnu ọ̀nà ilé ọmọ obìnrin (Cervical Orgasm),1
"Akoko ti aba so wipe okunrin naa bu ile je ale ni iru okunrin be ti ku tabi o se alaisi, a de tun le le ri iru eni be bi eni ti ori re kope , tabi oni skan-skan lori, sugbon instead ta fi ma pe e ni were ale ni ewo okunrin ti bu ile je..bi iye se lo niyen",1
"Adua fun awa Okunrin. Ma se wa l'oko to n sin iyawo r'ele àlè nitori atije. F'owo jinki wa Yarabi, ka r'oun mu s'ike aya at'omo. Nibi egbe wa ti n na'wo, ma je a b'awon n'agidi. Ma je ka rin Maili meji ninu yara l'ojo bukata ba de'le lati gbo Ma se wa l'okunrin bantie, To je pe kòkòrò abe nikan l'ani banti. Fi kókóró aye naa si wa l'apo. Owo la fi n s'aye. Buruji ni won fi n ye'ni si l'awujo Ko s'owo, ko s'iyi.  Ko s'owo, ko s'aponle.",1
BOYA NITORI OWO TI KO SI NI OOO KINNI MI KO GBERA KILOSELE KOYEMI OOO,1
"Bó o bá ń gba ẹnu ní ìbálòpọ̀, wo àìsàn tó o lè kó lójú ara rẹ",0
"O MA ṢE O: BARCELONA RU IGI OYIN NILE LIVERPOOL, LAWỌN OLOLUFẸ BARCA BA BU SẸKUN",1
Bi mo se tura se ni ara mi wale,1
se ebi n pa e ni ti o fi n la sibi?,0
"SA dake, okan mi, Oluwa re wa n’be. Enit’ o ti se ileri, Yio fe mu u se.",0
Ṣugbọn ti obinrin ba wa fi agidi mu ọkunrin lati ba a lo pọ nkọ?,1
kini e wo mi loju,1
Baba ti rin irin ajo pada sodo Oluwa,1
"O ti loyun o, o ti je isu orisa",1
"Mo sise ale ni ile iwosan, noosi ni mi",0
Lapa pupa odara fun jedijedi pelu ewe efirin papo,1
Se o dara ki obinrin ma fi woro epon okunrin sere,1
"A pín £500 laarin Staffin Village Hall ati Dornie Village Hall lati ṣe iranlọwọ lati sanwo fun itọju awọn ile-igbọnsẹ wọn. O jẹ nkan ti a yoo ṣe iwuri fun awọn oniṣẹ irin-ajo miiran ni lilo awọn ohun elo wọnyi lati ṣe, nitori laisi wọn Skye ati Lochalsh le ja ni ọjọ iwaju",1
"Gẹgẹ bawọn ẹka iroyin agbegbe naa to fiṣẹlẹ yii sita ṣe ṣalaye, wọn ni ọrọ ẹsun agbere lo da wahala silẹ, pe ọkọ Rachel torukọ ẹ n jẹ Lartey Daniel, ẹni ọdun marundinlogoji (35) pẹlu iyawo rẹ jọ n fẹsun iṣekuṣe kan ara wọn ni. Wọn bi ọkọ ṣe n sọ pe iyawo n rin irinkurin niyawo naa n naka sọkọ rẹ pe oniranu kan ni.",1
"Ka si sọ tootọ, ijọba yii ti sọ Naijiria di ẹdun-arinlẹ, wọn ti sọ wọn di onigbese loju aye gbogbo. Boya ni orilẹ-ede kan wa bayii ti Naijiria ko ti yawo, bẹẹ ni wọn o si ti i sinmi, wọn n yawo ọhun lọ ṣaa ni. ",1
Leta si gbogbo awon afofun gbe mu.....😂🤣,1
"ma beru o, ma lo ma fo",0
"O ṣe ni laanu pe ko lee ṣe laini ibalopọ, ti ẹni naa yoo si maa wo orisirisi amọ ko ni to fun un mọ",1
" Obinrin alarun opolo kan ti won n pe ni Iya Sunday ti bi ibeji, abe ile alapa kan lopopona Osogbo lo bi omo naa si laipe yii,... ",0
"titọ. 12 Eti igbọ́ ati oju irí, Oluwa li o ti dá awọn mejeji. 13 Máṣe fẹ orun sisùn, ki iwọ ki o má ba di talaka; ṣi oju rẹ, a o si fi onjẹ tẹ ọ lọrùn. 14 Kò ni lãri, kò ni lãri li oníbárà iwi; ṣugbọn nigbati o ba bọ si ọ̀na rẹ̀, nigbana ni iṣogo. 15 Wura wà ati iyùn ọ̀pọlọpọ: ṣugbọn ète ìmọ, èlo iyebiye ni. 16 Gba aṣọ rẹ̀, nitori ti o ṣe onigbọwọ fun alejo , si gba ohun ẹrí lọwọ rẹ̀ fun ajeji obinrin. 17 Onjẹ ẹ̀tan dùn mọ enia; ṣugbọn nikẹhin, ẹnu rẹ̀ li a o fi tarã kún. 18 Igbimọ li a fi ifi idi ete gbogbo kalẹ: ati pẹlu èro rere ni ki o ṣigun. 19 Ẹniti o ba nkiri bi olofofo a ma fi ọ̀ran ìkọkọ hàn: má si ṣe ba ẹniti nṣi ète rẹ̀ ṣire. 20 Ẹnikẹni ti o ba bú baba rẹ̀ tabi iya rẹ̀, fitila rẹ̀ li a o pa ninu òkunkun biribiri. 21 Ogún ti",0
Itunmo re ni pe obinrin ti ko ni oju awe,1
"Ni ibamu pelu mimu ajosepo pelu awon onibaara won danmoran si i, ileese SABMiller Nigeria,... ",0
"Gbajú Gbajà Akọrin Sound Sultan Jẹ́ Ọlọ́run Nípè, Ó Kú Ní Ọmọ Odún Mẹ́rìnlélógójì",1
"Lẹyin naa lo ba awọn eeyan ipinlẹ Ekiti kẹdun, to si tun gbadura pe ki eledua tu awọn ẹbi oloogbe naa ninu.",1
"Nibi ipade kan ti adari awon omo ijo Katoliki mimo Pope Francis se ni orilede Vatican City se pelu awon odo ilu na, o so wipe odaran ati alarun-opolo ni gbogbo awon okunrin to ba ma’n gbe awon olosho ati asewo. ",1
A pe koto jeun ki je ibaje',0
Ilẹ̀ ọbalúayé ni an pe awon agbegbe kakiri aye ti won n je jijoba lelori tabi mimojuto latowo oba kan tabi ijobaenidie.,0
Àdó olóró gbẹ̀mí àwọn olùjọ́sìn mẹ́wàá nínú ilé ìjọsìn,1
" Ti o ba la ala wipe o nba ajoji eniyan lopo ti o nda omira ti o ji pada saye ti gbogbo abe re tutu, ibaa je okunrin tabi obinrin lo la ala be ala buburu ni Olorun o ni je ki a ri iku omo laye wa. ",1
 Ni igba miran àìdá àpẹẹrẹ le ṣee wa-ri ani ni ikore - iho kan lori eso kabeeji pẹlu dudu egbegbe. ,0
"E ku idele Ehin baba/iyawo a ya Olorun a basiri o Baba/iya a fohun rere paroko Baba/iya a moore Oo, E se o, Omo rere a gbeyin awa naa, Oku Ofo E pele o, E ku amumora naa E ku ara fera ku E ku ajalu E ku iroju E ku Ofo Olorun yoo fi mo bayii Olorun yoo ti ilekun ibanuje Olorun o ni je a riru e mo Ojo a jinna sira won Emi a jinna semi o E se o, A o ni firu eyi san an funra wa o. Eni maa ku a dagba Eni To N Sile E ku inawo ile yii Emi a lo o OLuwa ko ni se ni akota Tire tomo ni o lo ile yii Ile a tura o E o ko eyi to ju eyi lo o Ase o, iru",0
Ma gbe kinni idoti yen sunmo mi,0
Bisi nipe arakunrin okunrin re gbodo tobi,1
"Ile n jeeyan, awon eni nla ti re koja lo Akintola lo si Kano o bo, aja to rele ekun to bo ni, ba a ba ki aja ku ewu, ka si ki ekun naa pe o ku ewu",1
" Dafidi si lọ, o si mu apoti-ẹri Ọlọrun na goke lati ile Obedi-Edomu wá si ilu Dafidi ton ti ayọ̀. 13 O si ṣe, nigbati awọn enia ti o rù apoti-ẹri Oluwa ba si ṣi ẹsẹ mẹfa, on a si fi malu ati ẹran abọpa rubọ. 14 Dafidi si fi gbogbo agbara rẹ̀ jó niwaju Oluwa; Dafidi si wọ̀ efodu ọgbọ̀. 15 Bẹ̃ni Dafidi ati gbogbo ile Israeli si gbe apoti-ẹri Oluwa goke wá, ti awọn ti iho ayọ̀, ati pẹlu iro ipè. 16 Bi apoti-ẹri Oluwa si ti wọ̀ ilu Dafidi wá; Mikali ọmọbinrin Saulu si wò lati oju ferese, o si ri Dafidi ọba nfò soke o si njo niwaju Oluwa; on si kẹgàn rẹ̀ li ọkàn rẹ̀. 17 Nwọn si mu apoti-ẹri Oluwa na wá, nwọn si gbe e kalẹ sipò rẹ̀ larin agọ na ti Dafidi pa fun u: Dafidi si rubọ sisun ati ẹbọ irẹpọ̀ niwaju Oluwa. 18 Dafidi si pari iṣẹ ẹbọ sisun ati ẹbọ irẹpọ̀ na, o",0
" Ni Ipejo Onibinibi awon Republikani odun 1880 ni Chicago, Bruce do omo Afrika Amerika akoko to gba ibo kankan ni ipejo idaruko fun ipo ti egbe oloselu ninla kan nipa gbigba ibo mejo fun ipo igbakeji aare. ",0
Háà erin wó! Ẹ wo iye ọmọ Yorùbá tó bá Coronavirus lọ lókè òkun,1
Bi mo ba sun bi mo ba ji iwo lolorun mi o o o ,0
